"id","hierarchy_level","immediate_higher_level_sales_unit_id","sales_unit_id","country","country_iso_code","gssn_classic_id","company_id","vbet"
"8966",4,"GS0010844","GS0000898","Germany","DE","5832","GC0009056",NULL
"8967",3,"GS0004615","GS0016114","Germany","DE","XY03648130","GC0009056",NULL
"8968",3,"GS0004615","GS0000883","Germany","DE","5814","GC0065178",NULL
"8969",4,"GS0000883","GS0000244","Germany","DE","4819","GC0065178",NULL
"8970",3,"GS0004615","GS0056419","Germany","DE","XY03679715","GC0009056",NULL
"8971",3,"GS0004615","GS0016112","Germany","DE","XY03648128","GC0009056",NULL
"8972",3,"GS0004615","GS0000575","Germany","DE","5236","GC0009056",NULL
"8973",4,"GS0000575","GS0001077","Germany","DE","6107","GC0009056",NULL
"8974",4,"GS0000575","GS0020409","Germany","DE","XY03652749","GC0009056",NULL
"8975",4,"GS0000575","GS0016989","Germany","DE","XY03649086","GC0009056",NULL
"8976",4,"GS0000575","GS0035049","Germany","DE","XY03663069","GC0009056",NULL
"8977",4,"GS0000575","GS0016991","Germany","DE","XY03649088","GC0009056",NULL
"8978",4,"GS0000575","GS0016987","Germany","DE","XY03649084","GC0009056",NULL
"8979",4,"GS0000575","GS0016990","Germany","DE","XY03649087","GC0009056",NULL
"8980",4,"GS0000575","GS0016986","Germany","DE","XY03649083","GC0009056",NULL
"8981",4,"GS0000575","GS0016985","Germany","DE","XY03649082","GC0009056",NULL
"8982",3,"GS0004615","GS0000517","Germany","DE","5161","GC0009056",NULL
"8983",4,"GS0000517","GS0009506","Germany","DE","DE00002171","GC0009056",NULL
"8984",4,"GS0000517","GS0026728","Germany","DE","XY03656411","GC0009056",NULL
"8985",4,"GS0000517","GS0017123","Germany","DE","XY03649223","GC0009056",NULL
"8986",4,"GS0000517","GS0017125","Germany","DE","XY03649225","GC0009056",NULL
"8987",4,"GS0000517","GS0017122","Germany","DE","XY03649222","GC0009056",NULL
"8988",4,"GS0000517","GS0017121","Germany","DE","XY03649221","GC0009056",NULL
"8989",4,"GS0000517","GS0017120","Germany","DE","XY03649220","GC0009056",NULL
"8990",4,"GS0000517","GS0017124","Germany","DE","XY03649224","GC0009056",NULL
"8991",3,"GS0004615","GS0000502","Germany","DE","5141","GC0009056","216"
"8992",4,"GS0000502","GS0049549","Germany","DE","XY03674046","GC0009056",NULL
"8993",4,"GS0000502","GS0000782","Germany","DE","5704","GC0009056",NULL
"8994",4,"GS0000502","GS0035268","Germany","DE","XY03663193","GC0009056",NULL
"8995",4,"GS0000502","GS0009490","Germany","DE","DE00002154","GC0009056","21602"
"8996",4,"GS0000502","GS0000779","Germany","DE","5700","GC0009056","21601"
"8997",4,"GS0000502","GS0035270","Germany","DE","XY03663194","GC0009056",NULL
"8998",4,"GS0000502","GS0042789","Germany","DE","XY03668889","GC0009056","21682"
"8999",4,"GS0000502","GS0017110","Germany","DE","XY03649210","GC0009056",NULL
"9000",4,"GS0000502","GS0009504","Germany","DE","DE00002169","GC0009056","21608"
"9001",4,"GS0000502","GS0001223","Germany","DE","6345","GC0009056","21614"
"9002",4,"GS0000502","GS0017112","Germany","DE","XY03649212","GC0009056",NULL
"9003",3,"GS0004615","GS0000636","Germany","DE","5317","GC0065178",NULL
"9004",3,"GS0004615","GS0016113","Germany","DE","XY03648129","GC0009056",NULL
"9005",3,"GS0004615","GS00112010","Germany","DE","GS00112010","GC0009056",NULL
"9006",3,"GS0004615","GS0000839","Germany","DE","5766","GC0065178",NULL
"9007",3,"GS0004615","GS0000531","Germany","DE","5182","GC0009056","222"
"9008",4,"GS0000531","GS0014172","Germany","DE","XY03645530","GC0009056",NULL
"9009",4,"GS0000531","GS0050162","Germany","DE","XY03674517","GC0009056",NULL
"9010",4,"GS0000531","GS0000850","Germany","DE","5777","GC0009056",NULL
"9011",4,"GS0000531","GS0001190","Germany","DE","6262","GC0009056",NULL
"9012",3,"GS0004615","GS0001205","Germany","DE","6286","GC0009056","247"
"9013",4,"GS0001205","GS0012226","Germany","DE","XY03641965","GC0009056",NULL
"9014",3,"GS0004615","GS0035688","Germany","DE","XY03663463","GC0065178",NULL
"9015",3,"GS0004615","GS0021707","Germany","DE","XY03654104","GC0065178",NULL
"9016",3,"GS0004615","GS0000929","Germany","DE","5872","GC0065178",NULL
"9017",3,"GS0004615","GS0000584","Germany","DE","5252","GC0009056",NULL
"9018",4,"GS0000584","GS0016996","Germany","DE","XY03649093","GC0009056",NULL
"9019",4,"GS0000584","GS0025916","Germany","DE","XY03655724","GC0009056",NULL
"9020",4,"GS0000584","GS0016994","Germany","DE","XY03649091","GC0009056",NULL
"9021",4,"GS0000584","GS0016999","Germany","DE","XY03649096","GC0009056",NULL
"9022",4,"GS0000584","GS0016997","Germany","DE","XY03649094","GC0009056",NULL
"9023",4,"GS0000584","GS0016944","Germany","DE","XY03649033","GC0009056",NULL
"9024",4,"GS0000584","GS0025609","Germany","DE","XY03655467","GC0009056",NULL
"9025",4,"GS0000584","GS0017004","Germany","DE","XY03649101","GC0009056",NULL
"9026",4,"GS0000584","GS0016995","Germany","DE","XY03649092","GC0009056",NULL
"9027",4,"GS0000584","GS0019052","Germany","DE","XY03651302","GC0009056",NULL
"9028",4,"GS0000584","GS0001217","Germany","DE","6307","GC0009056",NULL
"9029",4,"GS0000584","GS0017002","Germany","DE","XY03649099","GC0009056",NULL
"9030",4,"GS0000584","GS0000942","Germany","DE","5887","GC0009056",NULL
"9031",4,"GS0000584","GS0046717","Germany","DE","XY03671892","GC0009056",NULL
"9032",4,"GS0000584","GS0017001","Germany","DE","XY03649098","GC0009056",NULL
"9033",4,"GS0000584","GS0031490","Germany","DE","XY03660387","GC0009056",NULL
"9034",4,"GS0000584","GS0008499","Germany","DE","DE00000182","GC0009056",NULL
"9035",4,"GS0000584","GS0016993","Germany","DE","XY03649090","GC0009056",NULL
"9036",4,"GS0000584","GS0017003","Germany","DE","XY03649100","GC0009056",NULL
"9037",4,"GS0000584","GS0017000","Germany","DE","XY03649097","GC0009056",NULL
"9038",4,"GS0000584","GS0019955","Germany","DE","XY03652269","GC0009056",NULL
"9039",3,"GS0004615","GS0015149","Germany","DE","XY03647037","GC0009056",NULL
"9040",3,"GS0004615","GS0000485","Germany","DE","5117","GC0009056",NULL
"9041",4,"GS0000485","GS0017039","Germany","DE","XY03649136","GC0009056",NULL
"9042",4,"GS0000485","GS0014126","Germany","DE","XY03645468","GC0009056",NULL
"9043",4,"GS0000485","GS0020731","Germany","DE","XY03653085","GC0009056",NULL
"9044",4,"GS0000485","GS0078166","Germany","DE","XY03699864","GC0009056",NULL
"9045",3,"GS0004615","GS0012499","Germany","DE","XY03642533","GC0009056",NULL
"9046",3,"GS0004615","GS0016111","Germany","DE","XY03648127","GC0009056",NULL
"9047",3,"GS0004615","GS0000603","Germany","DE","5280","GC0009056",NULL
"9048",4,"GS0000603","GS0014204","Germany","DE","XY03645589","GC0009056",NULL
"9049",4,"GS0000603","GS0032899","Germany","DE","XY03661549","GC0009056",NULL
"9050",4,"GS0000603","GS0000978","Germany","DE","5931","GC0009056",NULL
"9051",4,"GS0000603","GS0030584","Germany","DE","XY03659677","GC0009056",NULL
"9052",4,"GS0000603","GS0000965","Germany","DE","5914","GC0009056",NULL
"9053",3,"GS0004615","GS0000529","Germany","DE","5179","GC0009056","221"
"9054",4,"GS0000529","GS0015404","Germany","DE","XY03647320","GC0009056",NULL
"9055",4,"GS0000529","GS0078176","Germany","DE","XY03699873","GC0009056",NULL
"9056",4,"GS0000529","GS0078184","Germany","DE","XY03699881","GC0009056",NULL
"9057",4,"GS0000529","GS0014153","Germany","DE","XY03645511","GC0009056",NULL
"9058",4,"GS0000529","GS0014119","Germany","DE","XY03645458","GC0009056",NULL
"9059",4,"GS0000529","GS0014152","Germany","DE","XY03645510","GC0009056",NULL
"9060",4,"GS0000529","GS0000841","Germany","DE","5768","GC0009056",NULL
"9061",4,"GS0000529","GS0014151","Germany","DE","XY03645509","GC0009056",NULL
"9062",4,"GS0000529","GS0000840","Germany","DE","5767","GC0009056",NULL
"9063",3,"GS0004615","GS0000031","Germany","DE","4567","GC0000028",NULL
"9064",3,"GS0004615","GS0000460","Germany","DE","5091","GC0009056",NULL
"9065",4,"GS0000460","GS0017139","Germany","DE","XY03649239","GC0009056",NULL
"9066",4,"GS0000460","GS0030051","Germany","DE","XY03659265","GC0009056",NULL
"9067",4,"GS0000460","GS0005179","Germany","DE","DE022568","GC0009056",NULL
"9068",4,"GS0000460","GS0016889","Germany","DE","XY03648975","GC0009056",NULL
"9069",4,"GS0000460","GS0017021","Germany","DE","XY03649118","GC0009056",NULL
"9070",4,"GS0000460","GS0017029","Germany","DE","XY03649126","GC0009056",NULL
"9071",3,"GS0004615","GS0022638","Germany","DE","XY03655091","GC0065178",NULL
"9072",4,"GS0022638","GS00111435","Germany","DE","GS00111435","GC0065178",NULL
"9073",3,"GS0004615","GS0018911","Germany","DE","XY03651154","GC0014795",NULL
"9074",3,"GS0004615","GS0012224","Germany","DE","XY03641963","GC0065178",NULL
"9075",3,"GS0004615","GS0012919","Germany","DE","XY03643348","GC0009056",NULL
"9076",4,"GS0012919","GS0008500","Germany","DE","DE00000183","GC0009056",NULL
"9077",4,"GS0012919","GS0005344","Germany","DE","DE0221133","GC0009056",NULL
"9078",4,"GS0012919","GS0008501","Germany","DE","DE00000184","GC0009056",NULL
"9079",4,"GS0012919","GS0017077","Germany","DE","XY03649174","GC0009056",NULL
"9080",4,"GS0012919","GS0001037","Germany","DE","5999","GC0009056",NULL
"9081",4,"GS0012919","GS0017073","Germany","DE","XY03649170","GC0009056",NULL
"9082",4,"GS0012919","GS0017071","Germany","DE","XY03649168","GC0009056",NULL
"9083",4,"GS0012919","GS0016447","Germany","DE","XY03648487","GC0009056",NULL
"9084",4,"GS0012919","GS0017081","Germany","DE","XY03649178","GC0009056",NULL
"9085",4,"GS0012919","GS0017080","Germany","DE","XY03649177","GC0009056",NULL
"9086",4,"GS0012919","GS0008502","Germany","DE","DE00000185","GC0009056",NULL
"9087",4,"GS0012919","GS0021852","Germany","DE","XY03654260","GC0009056",NULL
"9088",4,"GS0012919","GS0017070","Germany","DE","XY03649167","GC0009056",NULL
"9089",4,"GS0012919","GS0017072","Germany","DE","XY03649169","GC0009056",NULL
"9090",4,"GS0012919","GS0020385","Germany","DE","XY03652725","GC0009056",NULL
"9091",4,"GS0012919","GS0017068","Germany","DE","XY03649165","GC0009056",NULL
"9092",4,"GS0012919","GS0017074","Germany","DE","XY03649171","GC0009056",NULL
"9093",4,"GS0012919","GS0017078","Germany","DE","XY03649175","GC0009056",NULL
"9094",4,"GS0012919","GS0017069","Germany","DE","XY03649166","GC0009056",NULL
"9095",4,"GS0012919","GS0017079","Germany","DE","XY03649176","GC0009056",NULL
"9096",3,"GS0004615","GS0001088","Germany","DE","6121","GC0065178",NULL
"9097",3,"GS0004615","GS0015962","Germany","DE","XY03647964","GC0009056",NULL
"9098",3,"GS0004615","GS0000599","Germany","DE","5275","GC0065178",NULL
"9099",3,"GS0004615","GS0000488","Germany","DE","5120","GC0009056",NULL
"9100",3,"GS0004615","GS0000595","Germany","DE","5267","GC0009056",NULL
"9101",4,"GS0000595","GS0012389","Germany","DE","XY03642350","GC0009056",NULL
"9102",4,"GS0000595","GS0017019","Germany","DE","XY03649116","GC0009056",NULL
"9103",4,"GS0000595","GS0010392","Germany","DE","DE02380401","GC0009056",NULL
"9104",4,"GS0000595","GS0001139","Germany","DE","6183","GC0009056",NULL
"9105",4,"GS0000595","GS0000967","Germany","DE","5916","GC0009056",NULL
"9106",3,"GS0004615","GS0016108","Germany","DE","XY03648124","GC0009056",NULL
"9107",3,"GS0004615","GS0040831","Germany","DE","XY03667301","GC0009056",NULL
"9108",3,"GS0004615","GS00110309","Germany","DE","GS00110309","GC0065178",NULL
"9109",3,"GS0004615","GS0000474","Germany","DE","5106","GC0009056","208"
"9110",4,"GS0000474","GS0021981","Germany","DE","XY03654392","GC0009056",NULL
"9111",3,"GS0004615","GS0000552","Germany","DE","5207","GC0009056","227"
"9112",4,"GS0000552","GS0001232","Germany","DE","6374","GC0009056",NULL
"9113",4,"GS0000552","GS0036301","Germany","DE","XY03663881","GC0009056",NULL
"9114",4,"GS0000552","GS00112060","Germany","DE","GS00112060","GC0009056",NULL
"9115",4,"GS0000552","GS0014191","Germany","DE","XY03645573","GC0009056",NULL
"9116",4,"GS0000552","GS0001234","Germany","DE","6376","GC0009056",NULL
"9117",4,"GS0000552","GS0000884","Germany","DE","5815","GC0009056",NULL
"9118",4,"GS0000552","GS0046718","Germany","DE","XY03671893","GC0009056",NULL
"9119",4,"GS0000552","GS0078187","Germany","DE","XY03699884","GC0009056",NULL
"9120",3,"GS0004615","GS0000535","Germany","DE","5186","GC0009056","225"
"9121",4,"GS0000535","GS0006297","Germany","DE","AN00002104","GC0009056",NULL
"9122",4,"GS0000535","GS0017128","Germany","DE","XY03649228","GC0009056",NULL
"9123",4,"GS0000535","GS0000857","Germany","DE","5786","GC0009056",NULL
"9124",4,"GS0000535","GS0013643","Germany","DE","XY03644543","GC0009056",NULL
"9125",4,"GS0000535","GS0013263","Germany","DE","XY03643882","GC0009056",NULL
"9126",3,"GS0004615","GS0000523","Germany","DE","5172","GC0009056","220"
"9127",4,"GS0000523","GS0000831","Germany","DE","5756","GC0009056",NULL
"9128",4,"GS0000523","GS0008497","Germany","DE","DE00000180","GC0009056",NULL
"9129",4,"GS0000523","GS00112061","Germany","DE","GS00112061","GC0009056",NULL
"9130",4,"GS0000523","GS0078175","Germany","DE","XY03699872","GC0009056",NULL
"9131",4,"GS0000523","GS0022331","Germany","DE","XY03654760","GC0009056",NULL
"9132",4,"GS0000523","GS0008496","Germany","DE","DE00000179","GC0009056",NULL
"9133",4,"GS0000523","GS0000830","Germany","DE","5755","GC0009056",NULL
"9134",4,"GS0000523","GS0030460","Germany","DE","XY03659591","GC0009056",NULL
"9135",4,"GS0000523","GS0030370","Germany","DE","XY03659518","GC0009056",NULL
"9136",4,"GS0000523","GS0037743","Germany","DE","XY03665127","GC0009056",NULL
"9137",3,"GS0004615","GS0000464","Germany","DE","5095","GC0009056",NULL
"9138",4,"GS0000464","GS0001238","Germany","DE","6389","GC0009056",NULL
"9139",4,"GS0000464","GS0001220","Germany","DE","6337","GC0009056",NULL
"9140",4,"GS0000464","GS0001231","Germany","DE","6372","GC0009056",NULL
"9141",4,"GS0000464","GS0000724","Germany","DE","5641","GC0009056",NULL
"9142",4,"GS0000464","GS0010380","Germany","DE","DE02040120","GC0009056",NULL
"9143",4,"GS0000464","GS0000725","Germany","DE","5642","GC0009056",NULL
"9144",3,"GS0004615","GS0038400","Germany","DE","XY03665506","GC0009056",NULL
"9145",2,"GS0011294","GS0010399","Korea, Republic of (South Korea)","KR","DE03641708","GC0008295","847"
"9146",3,"GS0010399","GS0035803","Korea, Republic of (South Korea)","KR","XY03663543","GC0037973","847"
"9147",3,"GS0010399","GS0034423","Korea, Republic of (South Korea)","KR","XY03662648","GC0037970","847"
"9148",3,"GS0010399","GS0039042","Korea, Republic of (South Korea)","KR","XY03665959","GC0031192",NULL
"9149",3,"GS0010399","GS0014315","Korea, Republic of (South Korea)","KR","XY03645772","GC0011431",NULL
"9150",3,"GS0010399","GS0014305","Korea, Republic of (South Korea)","KR","XY03645761","GC0011423","847"
"9151",3,"GS0010399","GS0014318","Korea, Republic of (South Korea)","KR","XY03645775","GC0011433","847"
"9152",3,"GS0010399","GS0014319","Korea, Republic of (South Korea)","KR","XY03645776","GC0011434","847"
"9153",3,"GS0010399","GS0052482","Korea, Republic of (South Korea)","KR","XY03676388","GC0037971","847"
"9154",3,"GS0010399","GS0044261","Korea, Republic of (South Korea)","KR","XY03669924","GC0035180",NULL
"9155",3,"GS0010399","GS0019459","Korea, Republic of (South Korea)","KR","XY03651737","GC0037969","847"
"9156",3,"GS0010399","GS0031290","Korea, Republic of (South Korea)","KR","XY03660225","GC0025209",NULL
"9157",3,"GS0010399","GS0031539","Korea, Republic of (South Korea)","KR","XY03660428","GC0025417",NULL
"9158",3,"GS0010399","GS0014313","Korea, Republic of (South Korea)","KR","XY03645770","GC0011430","847"
"9159",3,"GS0010399","GS0014311","Korea, Republic of (South Korea)","KR","XY03645768","GC0011429",NULL
"9160",3,"GS0010399","GS0042859","Korea, Republic of (South Korea)","KR","XY03668946","GC0034119",NULL
"9161",3,"GS0010399","GS0028425","Korea, Republic of (South Korea)","KR","XY03658050","GC0022899",NULL
"9162",3,"GS0010399","GS0034595","Korea, Republic of (South Korea)","KR","XY03662757","GC0027843",NULL
"9163",3,"GS0010399","GS0031280","Korea, Republic of (South Korea)","KR","XY03660215","GC0025200",NULL
"9164",3,"GS0010399","GS0044658","Korea, Republic of (South Korea)","KR","XY03670227","GC0035477",NULL
"9165",3,"GS0010399","GS0044870","Korea, Republic of (South Korea)","KR","XY03670397","GC0011432","847"
"9166",3,"GS0010399","GS0031305","Korea, Republic of (South Korea)","KR","XY03660239","GC0025223",NULL
"9167",3,"GS0010399","GS0036221","Korea, Republic of (South Korea)","KR","XY03663825","GC0028955",NULL
"9168",3,"GS0010399","GS0014307","Korea, Republic of (South Korea)","KR","XY03645763","GC0011425",NULL
"9169",3,"GS0010399","GS0014303","Korea, Republic of (South Korea)","KR","XY03645758","GC0011421",NULL
"9170",3,"GS0010399","GS0031281","Korea, Republic of (South Korea)","KR","XY03660216","GC0037972","847"
"9171",2,"GS0011294","GS0004852","Australia","AU","1453121","GC0003451","901"
"9172",3,"GS0004852","GS0044556","Australia","AU","XY03670148","GC0035393",NULL
"9173",3,"GS0004852","GS0016243","Australia","AU","XY03648266","GC0012804",NULL
"9174",3,"GS0004852","GS0004099","Australia","AU","11395","GC0002904",NULL
"9175",3,"GS0004852","GS0004153","Australia","AU","11455","GC0002936",NULL
"9176",3,"GS0004852","GS0004095","Australia","AU","11391","GC0002900",NULL
"9177",3,"GS0004852","GS0031166","Australia","AU","XY03660129","GC0025109",NULL
"9178",3,"GS0004852","GS0004152","Australia","AU","11454","GC0002935",NULL
"9179",3,"GS0004852","GS0004233","Australia","AU","11538","GC0002971",NULL
"9180",3,"GS0004852","GS0004113","Australia","AU","11410","GC0002912",NULL
"9181",3,"GS0004852","GS0004117","Australia","AU","11414","GC0002914",NULL
"9182",3,"GS0004852","GS0004104","Australia","AU","11400","GC0002907",NULL
"9183",3,"GS0004852","GS0040495","Australia","AU","XY03667062","GC0032212",NULL
"9184",3,"GS0004852","GS0004176","Australia","AU","11478","GC0002949",NULL
"9185",3,"GS0004852","GS0004154","Australia","AU","11456","GC0002937",NULL
"9186",3,"GS0004852","GS0004142","Australia","AU","11441","GC0002929",NULL
"9187",3,"GS0004852","GS0026663","Australia","AU","XY03656352","GC0021684",NULL
"9188",3,"GS0004852","GS0022145","Australia","AU","XY03654565","GC0017490",NULL
"9189",3,"GS0004852","GS0026726","Australia","AU","XY03656409","GC0021739",NULL
"9190",3,"GS0004852","GS0004101","Australia","AU","11397","GC0002905",NULL
"9191",3,"GS0004852","GS0029722","Australia","AU","XY03659013","GC0023968",NULL
"9192",3,"GS0004852","GS0025513","Australia","AU","XY03655389","GC0020713",NULL
"9193",3,"GS0004852","GS0034279","Australia","AU","XY03662577","GC0027675",NULL
"9194",3,"GS0004852","GS0004086","Australia","AU","11382","GC0002897",NULL
"9195",3,"GS0004852","GS0014516","Australia","AU","XY03646092","GC0011575",NULL
"9196",3,"GS0004852","GS0004132","Australia","AU","11431","GC0002921",NULL
"9197",3,"GS0004852","GS0004097","Australia","AU","11393","GC0002902",NULL
"9198",3,"GS0004852","GS0004139","Australia","AU","11438","GC0002926",NULL
"9199",3,"GS0004852","GS0004088","Australia","AU","11384","GC0002898",NULL
"9200",2,"GS0011294","GS0004636","Denmark","DK","1452763","GC0003264","517"
"9201",3,"GS0004636","GS0001407","Denmark","DK","7179","GC0000811",NULL
"9202",3,"GS0004636","GS0001387","Denmark","DK","7158","GC0000805","517251"
"9203",3,"GS0004636","GS0001379","Denmark","DK","7149","GC0000802",NULL
"9204",3,"GS0004636","GS0014571","Greenland","GL","XY03646161","GC0011619",NULL
"9205",3,"GS0004636","GS0001369","Denmark","DK","7139","GC0011505","517174"
"9206",3,"GS0004636","GS0001391","Denmark","DK","7162","GC0000806","517262"
"9207",3,"GS0004615","GS0000341","Germany","DE","4945","GC0000330",NULL
"9208",3,"GS0004615","GS0000623","Germany","DE","5300","GC0000586",NULL
"9209",3,"GS0004615","GS0000565","Germany","DE","5222","GC0000537","22915"
"9210",4,"GS0000565","GS0000907","Germany","DE","5842","GC0000537","22963"
"9211",4,"GS0000565","GS0006299","Germany","DE","AN00002106","GC0000537","22988"
"9212",3,"GS0004615","GS0000681","Germany","DE","5589","GC0000620",NULL
"9213",3,"GS0004615","GS0000258","Germany","DE","4835","GC0000248",NULL
"9214",3,"GS0004615","GS0000495","Germany","DE","5132","GC0000477","21410"
"9215",4,"GS0000495","GS0000757","Germany","DE","5676","GC0000477","21410BE"
"9216",4,"GS0000495","GS0001149","Germany","DE","6195","GC0000477","21483"
"9217",4,"GS0000495","GS0030488","Germany","DE","XY03659610","GC0000477","21456"
"9218",4,"GS0000495","GS0031736","Germany","DE","XY03660576","GC0000477","21459"
"9219",4,"GS0000495","GS0000758","Germany","DE","5677","GC0000477","21410HA"
"9220",3,"GS0004615","GS0000453","Germany","DE","5075","GC0000438",NULL
"9221",3,"GS0004615","GS0000271","Germany","DE","4853","GC0000261",NULL
"9222",3,"GS0004615","GS0000654","Germany","DE","5527","GC0000615",NULL
"9223",3,"GS0004615","GS0000346","Germany","DE","4951","GC0000333",NULL
"9224",3,"GS0004615","GS0001096","Germany","DE","6129","GC0000657",NULL
"9225",3,"GS0004615","GS0001199","Germany","DE","6276","GC0000686","23313"
"9226",4,"GS0001199","GS0037867","Germany","DE","XY03665191","GC0000686","23356"
"9227",4,"GS0001199","GS0000934","Germany","DE","5877","GC0000686","23358"
"9228",4,"GS0001199","GS0000933","Germany","DE","5876","GC0000686","23352"
"9229",4,"GS0001199","GS0025830","Germany","DE","XY03655653","GC0000686","23353"
"9230",4,"GS0001199","GS0001243","Germany","DE","6412","GC0000686","23374"
"9231",4,"GS0001199","GS0037866","Germany","DE","XY03665190","GC0000686","23354"
"9232",4,"GS0001199","GS0000525","Germany","DE","5174","GC0000686","23371"
"9233",3,"GS0004615","GS0000027","Germany","DE","4562","GC0000024",NULL
"9234",3,"GS0004615","GS0000564","Germany","DE","5221","GC0000536",NULL
"9235",4,"GS0000564","GS0092617","Germany","DE","XY03713097","GC0000536","251SA68"
"9236",4,"GS0000564","GS00111744","Germany","DE","GS00111744","GC0000536",NULL
"9237",4,"GS0000564","GS0014873","Germany","DE","XY03646624","GC0000536","2291302"
"9238",4,"GS0000564","GS00111745","Germany","DE","GS00111745","GC0000536",NULL
"9239",4,"GS0000564","GS0014874","Germany","DE","XY03646625","GC0000536","2291303"
"9240",3,"GS0004615","GS0000559","Germany","DE","5214","GC0000531",NULL
"9241",3,"GS0004615","GS0000164","Germany","DE","4717","GC0000160",NULL
"9242",3,"GS0004615","GS0019917","Germany","DE","XY03652231","GC0015573","20320"
"9243",4,"GS0019917","GS0019962","Germany","DE","XY03652279","GC0015573","312"
"9244",3,"GS0004615","GS0000291","Germany","DE","4881","GC0000280",NULL
"9245",3,"GS0004615","GS0000102","Germany","DE","4643","GC0000098",NULL
"9246",3,"GS0004615","GS0000255","Germany","DE","4832","GC0000245",NULL
"9247",3,"GS0004615","GS0000513","Germany","DE","5154","GC0000494","21717"
"9248",4,"GS0000513","GS0000812","Germany","DE","5734","GC0000494","21759"
"9249",4,"GS0000513","GS0000512","Germany","DE","5153","GC0000494","21780"
"9250",4,"GS0000513","GS0042660","Germany","DE","XY03668804","GC0000494","21751"
"9251",3,"GS0004615","GS0044069","Germany","DE","XY03669769","GC0035035","20417"
"9252",4,"GS0044069","GS0093455","Germany","DE","XY03713827","GC0035035","20453"
"9253",4,"GS0044069","GS00112083","Germany","DE","GS00112083","GC0035035",NULL
"9254",4,"GS0044069","GS0044070","Germany","DE","XY03669770","GC0035035","20465"
"9255",4,"GS0044069","GS0044071","Germany","DE","XY03669771","GC0035035","20466"
"9256",3,"GS0004615","GS0000553","Germany","DE","5208","GC0000525",NULL
"9257",3,"GS0004615","GS0000571","Germany","DE","5232","GC0000542","23911"
"9258",4,"GS0000571","GS0044435","Germany","DE","XY03670056","GC0000542","23951"
"9259",4,"GS0000571","GS0000913","Germany","DE","5856","GC0000542","23953"
"9260",3,"GS0004615","GS0000546","Germany","DE","5200","GC0000518","22620"
"9261",4,"GS0000546","GS0047666","Germany","DE","XY03672608","GC0000518",NULL
"9262",4,"GS0000546","GS0000872","Germany","DE","5803","GC0000518","22665"
"9263",3,"GS0004615","GS0010393","Germany","DE","DE02391801","GC0008293","23918"
"9264",4,"GS0010393","GS0000917","Germany","DE","5860","GC0008293","23954"
"9265",4,"GS0010393","GS0001102","Germany","DE","6136","GC0008293","23961"
"9266",4,"GS0010393","GS0000573","Germany","DE","5234","GC0008293","23955"
"9267",4,"GS0010393","GS0001100","Germany","DE","6134","GC0008293","23959"
"9268",4,"GS0010393","GS0001103","Germany","DE","6137","GC0008293","23962"
"9269",3,"GS0004615","GS0000568","Germany","DE","5226","GC0000540",NULL
"9270",3,"GS0004615","GS0000176","Germany","DE","4736","GC0000172",NULL
"9271",3,"GS0004615","GS0000927","Germany","DE","5870","GC0000645",NULL
"9272",3,"GS0004615","GS0000140","Germany","DE","4687","GC0000136",NULL
"9273",3,"GS0004615","GS0000183","Germany","DE","4744","GC0000179",NULL
"9274",3,"GS0004615","GS0000490","Germany","DE","5123","GC0000472",NULL
"9275",3,"GS0004615","GS00107039","Germany","DE","GS00107039","GC00106679","22517"
"9276",4,"GS00107039","GS00107053","Germany","DE","GS00107053","GC00106679","22585"
"9277",4,"GS00107039","GS00107043","Germany","DE","GS00107043","GC00106679","22578"
"9278",4,"GS00107039","GS00107055","Germany","DE","GS00107055","GC00106679","22586"
"9279",4,"GS00107039","GS00107046","Germany","DE","GS00107046","GC00106679","22574"
"9280",4,"GS00107039","GS00107049","Germany","DE","GS00107049","GC00106679","22582"
"9281",4,"GS00107039","GS00107051","Germany","DE","GS00107051","GC00106679",NULL
"9282",4,"GS00107039","GS00107042","Germany","DE","GS00107042","GC00106679","22577"
"9283",4,"GS00107039","GS00107054","Germany","DE","GS00107054","GC00106679","22575"
"9284",4,"GS00107039","GS00107050","Germany","DE","GS00107050","GC00106679","22583"
"9285",3,"GS0004615","GS0000544","Germany","DE","5198","GC0000517",NULL
"9286",4,"GS0000544","GS0000869","Germany","DE","5800","GC0000517",NULL
"9287",3,"GS0004615","GS0000572","Germany","DE","5233","GC0000543","23912"
"9288",4,"GS0000572","GS0000915","Germany","DE","5858","GC0000543","23956"
"9289",4,"GS0000572","GS0013203","Germany","DE","XY03643802","GC0000543","23963"
"9290",4,"GS0000572","GS00107406","Germany","DE","GS00107406","GC0000543","23950"
"9291",4,"GS0000572","GS0000916","Germany","DE","5859","GC0000543","23957"
"9292",4,"GS0000572","GS0000914","Germany","DE","5857","GC0000543","23952"
"9293",3,"GS0004615","GS0001152","Germany","DE","6200","GC0000672",NULL
"9294",3,"GS0004615","GS0000583","Germany","DE","5250","GC0000553",NULL
"9295",4,"GS0000583","GS0014200","Germany","DE","XY03645583","GC0000553",NULL
"9296",4,"GS0000583","GS0014422","Germany","DE","XY03645947","GC0000553",NULL
"9297",4,"GS0000583","GS0000941","Germany","DE","5885","GC0000553",NULL
"9298",3,"GS0004615","GS0000130","Germany","DE","4676","GC0000126",NULL
"9299",3,"GS0004615","GS0000153","Germany","DE","4703","GC0000149",NULL
